Ticker,Latest_price,sector,industry,marketCap,trailing_PE_ratio,pegRatio,enterpriseValue,ebitda,ebitdaMargins,profitMargins,revenueGrowth,freeCashflow,operatingCashflow,returnOnAssets,returnOnEquity,enterpriseToRevenue,enterpriseToEbitda,priceToBook,beta,forwardEps,currentRatio,quickRatio,debtToEquity,sharesOutstanding,earningsGrowth,fiveYearAvgDividendYield
GAIN,15.23,Financial Services,Asset Management,505712128,4.553064,8.63,831923392,,0,1.57209,0.566,44070248,23365000,0.02333,0.27722,11.776,,1.1475285,1.563636,0.88,0.216,0.189,61.18,33205000,3.244,7.29
GIM,5.01,Financial Services,Asset Management,515012992,,,689037632,,0,-0.58065,-0.012,,,0.020380002,-0.02454,20.158,,0.85934824,0.26961,,2.278,1.455,,102797000,,5.29
MCFT,27.96,Consumer Cyclical,Recreational Vehicles,529721760,9.326218,0.65,605200960,92088000,0.16268,0.10067,0.388,6964000,47611000,0.20365,0.64643997,1.069,6.572,4.516233,2.115844,4.5,1.496,0.42,72.122,18945700,0.079,
FRPH,55.28,Real Estate,Real Estate Services,520241728,17.141085,,605574400,8906000,0.39130002,1.3312801,0.677,23206624,21660000,-0.00241,0.10321,26.607,67.996,1.3104806,0.64935,0.42,44.915,44.78,41.78,9411030,-0.934,
AURA,17.9,Healthcare,Biotechnology,522867936,,,648408576,-27705000,0,0,,,-24081000,,,,-23.404,,,-1.73,14.313,14.033,1.329,29210500,,
RUBY,5.15,Healthcare,Biotechnology,462808864,,,705664192,-175759008,0,0,,-77861752,-138452992,-0.33523,-0.91647005,,-4.015,2.0641284,2.310933,-2.34,8.743,8.535,50.917,89865800,,
AMAL,17.12,Financial Services,Banks—Regional,532378944,10.633541,,93040784,,0,0.2608,0.093,,,0.00811,0.096269995,0.458,,0.95706624,0.854912,1.84,,,,31096900,0.136,
BZH,16.19,Consumer Cyclical,Residential Construction,509332544,4.042447,1.13,1466505600,184243008,0.08505999,0.0669,0.06,-73067624,28417000,0.05269,0.21308,0.677,7.96,0.6715892,2.023868,5.26,10.383,1.086,141.513,31459700,1.858,
JPI,22.03,Financial Services,Asset Management,501541600,,,,,0,0,,,,,,,,,,,,,,22766300,,
HMPT,4.03,Financial Services,Mortgage Finance,562297856,1.7119796,2.04,8121314304,563060992,0.40875,0.24061,-0.394,-1251565440,-4607602176,0.044499997,0.44077,5.896,14.424,0.73863643,,0.87,1.712,0.058,1003.593,139528000,-0.732,
RENN,21.96,Consumer Cyclical,Auto & Truck Dealerships,527466016,8.181818,,335522848,-15336000,-0.60778,2.5422301,-0.636,,,-0.04716,-0.34313,13.297,-21.878,2.8497274,2.028571,-0.73,2.786,2.345,1.6,24019400,,
HVT,27.58,Consumer Cyclical,Home Improvement Retail,491174976,5.6148205,0.49,530561056,129180000,0.13071999,0.09302,0.197,71142624,119368000,0.09639,0.32894,0.537,4.107,1.685819,1.317752,4.34,1.54,0.918,81.65,16532400,0.351,3.15
MOD,10.46,Consumer Cyclical,Auto Parts,542388672,,1.03,970349120,136400000,0.06914,-0.10544,0.038,51037500,43500000,0.0349,-0.46626,0.492,7.114,1.5177016,2.626493,1.6,1.535,0.756,121.346,51853600,-0.954,
TPVG,16.78,Financial Services,Asset Management,519913216,7.68667,3.47,863414464,,0,0.80305,-0.078,26777624,-50160000,0.04775,0.16048999,10.278,,1.2052866,1.792701,1.51,2.921,2.621,81.683,30984100,1.676,11.15
KNOP,15.01,Industrials,Marine Shipping,504073344,11.328301,0.87,1534095616,179184992,0.66721,0.20608999,-0.066,137324000,162055008,0.03593,0.08127,5.712,8.562,0.89547795,1.23948,2.01,0.687,0.656,151.242,33582500,-0.553,11.45
GUT,8.14,Financial Services,Asset Management,515652736,11.448664,,624592640,,0,5.3547497,0.168,,,0.00982,0.1463,66.398,,1.8912641,0.748571,,0.552,0.549,0.002,63348000,,
FLIC,22.75,Financial Services,Banks—Regional,537298112,12.165775,1.67,541714368,,0,0.37387002,-0.012,,57966000,0.011,0.109110005,4.54,,1.279024,0.505454,1.82,,,,23617500,0.067,3.1
SPFI,28.43,Financial Services,Banks—Regional,505746976,8.7774,,148085216,,0,0.26504,-0.036,,,0.01563,0.15078,0.67,,1.2723205,0.595562,2.21,,,,17789200,-0.081,
ANZU,9.72,Financial Services,Shell Companies,516375008,,,516405472,,0,0,,,,,,,,,,,,,,42500000,,
JOAN,11.55,Consumer Cyclical,Specialty Retail,475640544,5.780781,-0.35,2196588288,266200000,0.105500005,0.03226,-0.144,30975000,17700000,0.0479,1.08461,0.871,8.252,3.2443821,,2.14,1.376,0.05,1224.761,41181000,-0.598,
MOTV,9.955,Financial Services,Shell Companies,515171232,,,511092864,,0,0,,,-2720352,,,,,,,,5.585,4.021,,41400000,,
TBCP,9.7375,Financial Services,Shell Companies,513682336,295.07578,,512299968,,0,0,,,-892638,,,,,,,,0.129,0.072,,42403000,,
EVLV,3.26,Industrials,Security & Protection Services,469951808,,,197227712,-37420000,-1.98189,-1.21662,4.727,,-55334000,,,10.446,-5.271,1.6332664,,-0.3,16.863,16.029,5.404,144156992,,
REPX,24.28,Energy,Oil & Gas E&P,472734048,,,506126816,9775000,0.064720005,-0.43477002,1.858,39641376,86080000,-0.043270003,-0.20896,3.351,51.778,2.1545835,,4.26,0.439,0.418,27.065,19470100,,
SPWH,10.76,Consumer Cyclical,Specialty Retail,472148800,6.0111732,0.35,846501184,142938000,0.09355,0.0521,0.04,-57535248,-11263000,0.09784,0.37138999,0.554,5.922,1.854533,0.963636,1.53,1.361,0.01,133.91,43880000,-0.279,
RLMD,18.27,Healthcare,Biotechnology,506555872,,,218877744,-110942088,0,0,,-19387220,-61141992,-0.64045995,-1.15071,,-1.973,4.3992295,0.224531,-5.34,4.981,4.832,,27726100,,
FMAC,9.935,Financial Services,Shell Companies,514136256,,,511537056,,0,0,,,-3969878,,,,,,,,4.335,3.076,,41400000,,
YELL,9.58,Industrials,Trucking,491316992,,-0.13,2046474752,204300000,0.04104,-0.01669,0.1,-343912512,23300000,0.017970001,,0.411,10.017,,3.096623,0.47,1.406,1.308,,51285700,,
IBCP,24.36,Financial Services,Banks—Regional,518307744,7.9322696,0.99,500343072,,0,0.31677,-0.066,,75847000,0.01533,0.17429,2.352,,1.2983692,1.062857,2.17,,,,21277000,-0.18,3.16
PNNT,7.63,Financial Services,Asset Management,511554112,3.0704226,0.33,1052276096,,0,2.0421898,0.087,20231616,7908208,0.03091,0.28101,12.898,,0.774934,1.96935,0.67,1.442,1.442,92.001,67045100,1.641,11.89
DSU,10.75,Financial Services,Asset Management,500861856,6.472005,,772830272,,0,2.20066,-0.132,,5927674,,,21.971,,0.9172355,0.721236,,0.069,0.068,43.584,46591800,,11.26
BWMX,15.63,Consumer Cyclical,Specialty Retail,571823552,7.1304746,,-496292128,3166746112,0.30278,0.15905,0.04,130871248,1293330048,0.38501,1.82565,-0.047,-0.157,0.3920044,0.394343,3.06,1.486,0.885,1.308,36585000,,
PSNL,9.66,Healthcare,Diagnostics & Research,432612480,,0.63,265159008,-52606000,-0.61898,-0.68678004,0.123,-43935376,-58086000,-0.111549996,-0.22073999,3.12,-5.04,1.3276526,1.626854,-2.25,12.408,11.908,18.399,44783900,,
TRAQ,9.88,Financial Services,Shell Companies,511290016,,,509437504,,0,0,,,,,,,,4940,,,,,1496.71,41400000,,
BLI,6.86,Healthcare,Biotechnology,462876480,,,499850592,-59654000,-0.71059,-0.78761,0.336,-22628876,-41569000,-0.13475999,-0.2809,5.954,-8.379,2.1017158,,-0.91,7.167,6.511,21.684,67474704,,
NQP,13.9,Financial Services,Asset Management,519627840,11.9827585,,895662720,,0,1.30091,-0.062,16728220,31547508,0.018229999,0.07301,26.876,,0.86180174,0.193766,,0.035,0.035,56.436,37383300,,
HTBI,30.68,Financial Services,Banks—Regional,500581024,24.862238,1.67,482888480,,0,0.13058,0.19,,55018000,0.0057200002,0.05132,3.084,,1.2510194,0.62909,2.18,,,,16316200,0.865,
RTLR,13.43,Energy,Oil & Gas Midstream,535934912,16.180723,0.87,1765780736,231964000,0.5717,0.09012,0,28499124,238324000,0.06375,0.13397999,4.352,7.612,1.4636008,3.849256,1.3,3.932,1.699,41.819,39905800,0.002,
RBB,25.76,Financial Services,Banks—Regional,502742464,9.790954,,187494128,,0,0.41437998,0.177,,,0.01502,0.12714,1.365,,1.1025981,0.918348,2.93,,,,19516400,0.408,
VERU,5.69,Healthcare,Biotechnology,455368960,63.22222,-0.18,381973984,-5226107,-0.085310005,0.120699994,0.332,-12689237,-15571024,-0.029590001,0.08108,6.235,-73.09,2.9884453,0.502337,-0.41,9.625,8.318,9.029,80029696,,
EQD,9.845,Financial Services,Shell Companies,509478752,,,508222432,,0,0,,,-1002470,,,,,,,,5.222,4.025,,41400000,2.083,
DXPE,28.87,Industrials,Industrial Distribution,541329856,45.039005,1.36,826686976,45425000,0.043119997,0.0119,0.315,11730250,40241000,0.01513,0.03454,0.785,18.199,1.4990394,2.260566,1.11,2.176,1.577,103.202,18750600,,
LPG,12.58,Energy,Oil & Gas Midstream,504966240,5.638727,0.57,1027697280,185626624,0.60121,0.32333001,0.15,149637552,187581376,0.0475,0.105270006,3.329,5.536,0.556785,1.248311,2.33,1.516,1.329,64.249,40140400,34.004,
RM,53.31,Financial Services,Credit Services,528396992,7.061863,0.29,1550699520,152774000,0.38557997,0.2076,0.234,-206800496,183464000,0.07466,0.29915002,3.914,10.15,1.9226748,1.300779,6.38,34.166,31.286,360.397,9911780,1.089,
IDEX,0.9943,Industrials,Farm & Heavy Construction Machinery,494844224,,,357011584,-61832000,-0.62519,-1.17,1.547,-22400500,-61788000,-0.119049996,-0.3962,3.61,-5.774,0.90803653,-0.304415,-0.09,7.978,7.174,1.724,497680992,,
VSTA,5.59,Consumer Defensive,Education & Training Services,465919264,,-152.64,700599936,33353000,0.03736,-0.13026,-0.101,-235943872,-71424000,-0.010039999,-0.02478,0.785,21.006,0.09968081,,0.23,1.997,1.54,22.669,18912600,,
TYRA,11.27,Healthcare,Biotechnology,465065600,,-0.74,204155456,-19924000,0,0,,,-17247000,,,,-10.247,1.5252403,,-1.05,65.751,65.609,0.378,41265800,,
SNRH,9.78,Financial Services,Shell Companies,506114976,,,506086432,,0,0,,,-1897761,,,,,,,,9.345,5.557,,41400000,,
NAUT,3.8,Healthcare,Biotechnology,471834592,,,287027232,-38052000,0,0,,,-33449000,,,,-7.543,1.2487676,,-0.64,83.683,82.524,0.954,124167000,,
VWE,8.3,Consumer Defensive,Beverages—Wineries & Distilleries,501831296,79.04762,,670939776,22206000,0.10559,0.03622,0.034,,-671000,,0.03168,3.19,30.214,1.3803426,0.467741,0.54,2.379,0.915,86.43,60461600,-0.597,
FINM,9.75,Financial Services,Shell Companies,504562496,,,504453824,,0,0,,,0,,,,,,,,,,,41400000,,
AFMD,4.22,Healthcare,Biotechnology,505543328,,,340710496,-49960000,-1.22298,-1.20702,-0.165,-1426750,-43227000,-0.19272,-0.54522,8.34,-6.82,3.7779765,2.499746,-0.59,3.066,3.046,8.328,119797000,,
ALRS,29.61,Financial Services,Banks—Regional,509531840,10.426057,,407241024,,0,0.20861,-0.068,,115321000,0.01651,0.14856,1.694,,1.442631,0.763116,2.2,,,,17208100,-0.253,2.45
WKHS,3.15,Consumer Cyclical,Auto Manufacturers,491355904,30.582525,,524639392,-73404800,0,19.590351,,-118106640,-142684496,-0.20318002,0.54745,291.644,-7.147,2.763158,2.57922,-0.64,1.869,1.318,127.933,155986000,,
HHLA,9.75,Financial Services,Shell Companies,504562496,,,504087456,,0,0,,,0,,,,,,,,0.052,0.014,,41400000,,
OHPA,9.73,Financial Services,Shell Companies,503527488,,,502166816,,0,0,,,0,,,,,,,,0.046,,,41400000,,
WSR,12.06,Real Estate,REIT—Retail,592304000,42.91815,,1125705344,62081000,0.5062,0.10235,0.083,42514752,45259000,0.01956,0.02996,9.179,18.133,1.5179359,1.324675,0.24,1.143,0.831,159.495,49113100,2,8.73
JOFF,9.74,Financial Services,Shell Companies,504044992,,,502303136,,0,0,,,-3290,,,,,,,,0.19,0.19,,41400000,,
AGAC,9.71,Financial Services,Shell Companies,502492512,,,500524736,,0,0,,,0,,,,,,,,,,,41400000,,
CTAQ,9.805,Financial Services,Shell Companies,510963072,,,501051936,,0,0,,,-2230500,,,,,,,,0.046,0.025,,41150000,,
FISI,31.9,Financial Services,Banks—Regional,505222624,7.2220964,0.88,349281472,,0,0.36258,0.165,,62624000,0.01359,0.15128,1.762,,1.0458673,1.158961,3.28,,,,15837700,0.419,3.57
MMAT,1.72,Technology,Electronic Components,483767200,,,722889856,-19792410,0,0,1.889,-84959584,-17433544,-0.05957,-0.39941,338.303,-36.524,1.3416537,,,2.506,1.616,23.509,281260000,,
FPI,11.46,Real Estate,REIT—Specialty,519138016,,,1290522240,22432000,0.45661998,0.06327,-0.046,9580625,10803000,0.008450001,0.0058899997,26.27,57.53,1.2296138,0.808831,0.13,1.631,1.333,86.999,45300000,,4.12
SB,4.31,Industrials,Marine Shipping,524272704,4.4478846,0.21,789529920,190510000,0.65962,0.40425998,0.781,24882624,183184000,0.079679996,0.21726999,2.734,4.144,0.85009855,0.58961,1.16,2.111,1.539,65.815,121641000,597.086,
MYN,12.47,Financial Services,Asset Management,493644928,15.225885,,914269952,,0,1.00194,-0.063,17822148,32249816,0.01667,0.056009997,28.243,,0.84639925,0.212467,,0.082,0.072,60.179,39586600,15.334,4.49
CMRX,5.62,Healthcare,Biotechnology,488166688,,,480704384,-62499000,0,0,-0.933,-27099376,-74952000,-0.3456,-1.54897,157.453,-7.691,4.667774,1.372987,-0.19,4.889,4.664,16.198,86862400,,
EPHY,9.76,Financial Services,Shell Companies,498858016,,,499336160,,0,0,,,0,,,,,,,,0.058,0.058,,41050000,,
STXB,28.87,Financial Services,Banks—Regional,498353952,11.16396,19.52,372067296,,0,0.35782,0.102,,60981000,0.014939999,0.12283,2.932,,1.2834535,1.00078,2.14,,,,17262000,0.443,
FCBC,29.5,Financial Services,Banks—Regional,502004448,9.936005,2.24,-170737872,,0,0.35228002,0.014,,,0.016490001,0.11976,-1.176,,1.1783974,0.524117,2.53,,,,17017100,-0.047,3.09
WSBF,19.52,Financial Services,Banks—Regional,486557472,5.4342985,,579680384,,0,0.26947,-0.327,,,0.03217,0.16738,2.207,,1.0490676,0.322351,1.47,,,,24926100,-0.545,2.85
BWB,17.24,Financial Services,Banks—Regional,483871616,13.160306,0.76,554031936,,0,0.41874,0.338,,,0.01427,0.14174,5.078,,1.6059618,0.72439,1.58,,,,28066800,1.313,
TCVA,9.68,Financial Services,Shell Companies,494648000,,,493899264,,0,0,,,,,,,,93.07693,,,,,,41100000,,
WTBA,29.57,Financial Services,Banks—Regional,489525440,10.667388,,701054272,,0,0.46282002,0.322,,53657000,0.01535,0.19778,7.015,,1.9396523,0.976103,2.83,,,,16554800,0.551,3.54
VGII,9.87,Financial Services,Shell Companies,496584384,,,497531744,,0,0,,,,,,,,,,,,,,40250000,,
RMR,29.45,Real Estate,Real Estate Services,485483264,13.729604,-16.69,621114624,87990000,0.50086,0.20319,0.165,61680624,71794000,0.08164,0.18233,3.536,7.059,2.4881716,1.727792,2.01,3.137,3.063,9.798,15485000,1.2,2.97
NNOX,9.84,Healthcare,Medical Devices,471116576,,,638145536,-57359000,0,0,,,,-0.15537,-0.26267,,-11.125,2.2631094,,-1.31,17.958,17.773,2.006,47877700,,
PRTY,4.47,Consumer Cyclical,Specialty Retail,501645728,,0.65,2967982336,296471008,0.13978,-0.03935,-0.044,198209744,60476000,0.04783,-0.69975996,1.399,10.011,4.8905907,3.693867,0.9,1.237,0.328,2254.325,112225000,,
BTAI,16.82,Healthcare,Biotechnology,470628640,,-0.02,213308528,-101635000,0,0,,-42779876,-82493000,-0.25471002,-0.43683997,,-2.099,1.9165907,1.051219,-4.04,17.603,17.327,0.597,27980300,,
PDOT,9.71,Financial Services,Shell Companies,495761536,,,493796448,,0,0,,,,,,,,,,,,,,40845500,,
CNVY,5.78,Healthcare,Health Information Services,423062496,,,772685760,55590000,0.16981001,-0.00699,0.185,,2425000,,,2.36,13.9,0.78907853,,0.33,1.925,1.411,35.558,73194200,,
ISD,14.5,Financial Services,Asset Management,482222144,,,,,0,0,,,,,,,,,,,,,,33256700,,8.06
MFL,13.07,Financial Services,Asset Management,495303328,10.801652,,914207616,,0,1.4665401,-0.05,29028356,25102652,0.01706,0.080299996,29.249,,0.8498602,0.104415,,0.102,0.095,62.385,37896200,,5
IMPX,9.93,Financial Services,Shell Companies,496500000,,,494909216,,0,0,,,-1660558,,,,,,,,18.922,14.035,,40000000,,
DMRC,29.59,Technology,Information Technology Services,501006048,,-1.01,575930368,-30010000,-1.2029,-1.3761001,0.116,-6468000,-23578000,-0.26027,-0.51994,23.085,-19.191,7.7909427,1.23264,-2.03,7.968,7.568,3.096,16931600,,
HPI,18.56,Financial Services,Asset Management,488170688,4.8107824,,791471424,,0,2.2623,-0.032,8473119,22856546,0.03171,0.19692,17.666,,0.891836,0.89922,,5.973,2.317,45.817,26302300,,7.63
BUI,23.8,Financial Services,Asset Management,483601696,,,,,0,0,,,,,,,,,,,,,,20319400,,6.65
PACX,9.76,Financial Services,Shell Companies,491050016,,,490204544,,0,0,,,0,,,,,,,,,,,40250000,,
ETO,29.67,Financial Services,Asset Management,479844000,2.820074,,625505536,,0,12.719139,0.203,2048124,16470283,0.009459999,0.39533,47.077,,0.94592875,1.391168,,5.005,5.005,20.444,16172700,-0.174,8.51
CO,4.41,Healthcare,Diagnostics & Research,536039904,6.7534456,,-5874121728,637940992,0.52206004,0.41447,0.098,444319008,685865984,0.04652,0.11711001,-4.807,-9.208,0.1154813,0.362506,0.58,10.216,10.042,0.037,121551000,-0.046,
HAYN,39.06,Industrials,Metal Fabrication,490820160,,1.62,485072064,10954000,0.03244,-0.025710002,0.192,38349624,23265000,-0.00972,-0.02693,1.437,44.283,1.413016,1.351168,2.33,4.873,1.442,2.411,12565800,,2.89
LOCO,13.5,Consumer Cyclical,Restaurants,493573504,17.28553,1.16,740234368,60601000,0.13297,0.06231,0.043,30238250,49360000,0.04563,0.098780006,1.624,12.215,1.628861,1.45974,0.86,0.593,0.519,77.368,36561000,0.001,
MOFG,31.4,Financial Services,Banks—Regional,492722528,6.9777775,0.92,724485952,,0,0.34363997,0.194,,14308000,0.01284,0.13978,3.461,,0.931419,0.962077,3.36,,,,15691800,,2.77
INBK,50.18,Financial Services,Banks—Regional,494481248,10.703924,,655526912,,0,0.40283,0.109,,,0.01138,0.13529,5.488,,1.3465358,0.775975,4.66,,,,9854150,0.121,0.93
EOLS,8.73,Healthcare,Drug Manufacturers—Specialty & Generic,485187200,,-0.43,364678176,-57973000,-0.67731005,-1.62778,0.511,4936250,-26610000,-0.18721001,-2.10306,4.261,-6.29,4.980034,2.24662,-0.61,1.94,1.698,24.321,55577000,,
COOL,9.77,Financial Services,Shell Companies,488500032,,-0.4,487626528,,0,0,,,-5123112,,,,,,,-1.66,16.566,11.84,,40000000,,
FCAX,9.76,Financial Services,Shell Companies,488000000,,,487254784,,0,0,,,-7662,,,,,,,,0.178,0.178,,40000000,,
NSTB,9.74,Financial Services,Shell Companies,487000000,,,484924128,,0,0,,,-102,,,,,,,,0.818,0.818,,40000000,,
IEA,10.02,Industrials,Engineering & Construction,480707520,,1.06,731499072,112251000,0.05827,-0.06062,0.336,89314752,117839000,0.049239997,,0.38,6.517,27.228262,1.591761,0.94,1.26,1.222,1100.848,47974800,,
MBAC,9.71,Financial Services,Shell Companies,485500000,,,497875968,,0,0,,,,,,,,,,,,,,40000000,,
TLGA,9.73,Financial Services,Shell Companies,486499968,,,487532384,,0,0,,,0,,,,,,,,0.002,0.002,,40000000,,
BLDE,7.05,Industrials,Airports & Air Services,497397248,,,107848984,-23225000,-0.45966,-0.7927,1.442,-9224125,-15615000,-0.08246,-0.26497,2.135,-4.644,1.6967509,-0.079412,-0.72,32.992,32.304,0.224,70552800,,
NSTC,9.71,Financial Services,Shell Companies,485500000,,,485459968,,0,0,,,-277688,,,,,,,,2.726,2.708,,40000000,,
LVOX,4.97,Technology,Software—Infrastructure,488256288,,0.16,394758400,-82522000,-0.71449995,-0.79314005,0.202,13535625,-61699000,-0.33042,-1.0854,3.418,-4.784,3.3422997,0.158054,-0.27,6.311,5.858,45.816,98240704,,
FRA,13.645,Financial Services,Asset Management,480743392,6.3083677,,683786240,,0,0.79389,-0.09,,117748768,,,7.123,,0.9738777,0.600198,,0.303,0.301,40.719,35232200,,6.26
ULH,17.77,Industrials,Trucking,478359520,6.4854016,2.27,1000947648,173811008,0.10411,0.044180002,0.221,22245500,75344000,0.05896,0.28618,0.6,5.759,1.6619903,1.477445,3.25,1.383,1.307,194.132,26919500,-0.24,1.69
AAQC,9.71,Financial Services,Shell Companies,485500000,,,484329440,,0,0,,,,,,,,,,,,,,40000000,,
NSTD,9.72,Financial Services,Shell Companies,486000000,,,485368832,,0,0,,,-286193,,,,,,,,2.629,2.555,,40000000,,
SLQT,3.02,Financial Services,Insurance Brokers,495153152,5.9920635,0.32,1650985600,154132000,0.15832,0.08715,0.288,2450500,-193171008,0.07022,0.14395,1.696,10.712,0.7811692,,1.39,3.453,3.391,79.664,163958000,,
EBF,19.27,Industrials,Business Equipment & Supplies,503361312,18.352383,3.17,441136160,59783000,0.15318,0.07034,0.114,36886248,46333000,0.07047,0.09111,1.13,7.379,1.6388842,0.472727,1.41,4.231,3.124,1.832,26121500,-0.094,4.41
OPRT,17.15,Financial Services,Credit Services,487118304,12.043539,-2.26,2149437184,,0,0.079730004,0.204,,117190000,0.01958,0.0866,4.104,,0.9518787,1.286838,2.64,31.46,30.406,338.649,28403400,,
EVN,12.27,Financial Services,Asset Management,486716576,8.574424,,827073920,,0,1.75922,-0.007,26606692,59426096,0.01933,0.102740005,25.64,,0.854814,0.137662,,19.361,19.361,52.76,39667200,,4.87
FDMT,13.97,Healthcare,Biotechnology,448979040,,-0.26,506490944,-65487000,0,0,-0.816,-36170376,-64797000,-0.24715,-0.45384,29.848,-7.734,1.6931281,,-3.68,14.572,14.285,,32138800,,
EAD,7.82,Financial Services,Asset Management,473784096,3.4373627,,736928064,,0,3.4672198,-0.045,41988320,12867396,0.03086,0.27203,18.536,,0.853805,0.735064,,0.058,0.058,34.961,60586200,,8.71
SMBC,53.49,Financial Services,Banks—Regional,475423936,9.618774,,348674624,,0,0.41461,0.074,,61424000,0.018,0.17523001,2.898,,1.619437,0.916459,4.8,,,,8888090,0.022,1.53
IGD,5.89,Financial Services,Asset Management,475501472,4.503058,,495707872,,0,6.58497,-0.068,,,0.01132,0.19098,30.912,,0.8894593,0.963636,,1.775,1.092,,80730304,,10.22
SIGA,6.17,Healthcare,Biotechnology,457297600,29.103775,9.08,464367136,22397484,0.39965,0.29273,-0.891,34421444,41338452,0.0987,0.14947,8.286,20.733,4.30265,0.41974,0.8,6.807,5.102,2.625,74116304,,
EBTC,39.72,Financial Services,Banks—Regional,477720384,11.580175,,-18893376,,0,0.26727,0.073,,48411000,0.00968,0.1225,-0.123,,1.3645265,0.425747,,,,,12027200,-0.065,2.01
MCA,13.81,Financial Services,Asset Management,475142720,13.227969,,898306624,,0,1.14506,-0.059,14810676,25427626,0.01676,0.064109996,28.641,,0.83773124,0.12935,,0.059,0.054,66.038,34405700,-0.876,4.61
BHIL,2.84,Basic Materials,Agricultural Inputs,505687552,,,1104018432,-74473000,-0.58628,-0.86148,0.135,,-90250000,,,8.691,-14.824,1.7444717,,-0.64,6.021,5.412,16.203,178059008,,
NEWP,3.06,Basic Materials,Other Precious Metals & Mining,476013600,,,395181952,-5211710,0,0,,3362580,-2948638,-0.02459,-0.05208,,-75.826,3.829787,1.238767,,20.24,20.24,,155560000,,
